2023-08-11 16:41:52.270 | INFO     | __main__:__init__:122 - all init start
2023-08-11 16:41:52.500 | INFO     | petC:setMouseEvent:223 - setMouseEvent running--- slime
2023-08-11 16:41:52.500 | INFO     | petC:setMouseEvent:228 - 

2023-08-11 16:41:52.501 | INFO     | petC:initAI:423 - slime initAI running
2023-08-11 16:41:52.548 | INFO     | petC:hide:231 - slime hide
2023-08-11 16:41:52.575 | INFO     | petC:setMouseEvent:223 - setMouseEvent running--- red
2023-08-11 16:41:52.575 | INFO     | petC:setMouseEvent:228 - 

2023-08-11 16:41:52.576 | INFO     | petC:initAI:423 - red initAI running
2023-08-11 16:41:52.578 | INFO     | petC:hide:231 - red hide
2023-08-11 16:41:52.603 | INFO     | petC:setMouseEvent:223 - setMouseEvent running--- orange
2023-08-11 16:41:52.604 | INFO     | petC:setMouseEvent:228 - 

2023-08-11 16:41:52.604 | INFO     | petC:initAI:423 - orange initAI running
2023-08-11 16:41:52.606 | INFO     | petC:hide:231 - orange hide
2023-08-11 16:41:52.629 | INFO     | petC:setMouseEvent:223 - setMouseEvent running--- yellow
2023-08-11 16:41:52.629 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:52.630 | INFO     | petC:setMouseEvent:228 - 

2023-08-11 16:41:52.630 | INFO     | petC:initAI:423 - yellow initAI running
2023-08-11 16:41:52.633 | INFO     | petC:hide:231 - yellow hide
2023-08-11 16:41:52.655 | INFO     | petC:setMouseEvent:223 - setMouseEvent running--- green
2023-08-11 16:41:52.656 | INFO     | petC:setMouseEvent:228 - 

2023-08-11 16:41:52.656 | INFO     | petC:initAI:423 - green initAI running
2023-08-11 16:41:52.659 | INFO     | petC:hide:231 - green hide
2023-08-11 16:41:52.691 | INFO     | petC:setMouseEvent:223 - setMouseEvent running--- blue
2023-08-11 16:41:52.691 | INFO     | petC:setMouseEvent:228 - 

2023-08-11 16:41:52.692 | INFO     | petC:initAI:423 - blue initAI running
2023-08-11 16:41:52.694 | INFO     | petC:hide:231 - blue hide
2023-08-11 16:41:52.716 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:52.716 | INFO     | petC:setMouseEvent:223 - setMouseEvent running--- purple
2023-08-11 16:41:52.717 | INFO     | petC:setMouseEvent:228 - 

2023-08-11 16:41:52.717 | INFO     | petC:initAI:423 - purple initAI running
2023-08-11 16:41:52.720 | INFO     | petC:hide:231 - purple hide
2023-08-11 16:41:52.725 | INFO     | __main__:initCtrlWindow:182 - init CtrlWindow
2023-08-11 16:41:53.799 | INFO     | ctrlWindow:__init__:21 - <__main__.Main object at 0x000002457C78F490>
2023-08-11 16:41:53.800 | INFO     | ctrlWindow:initEvents:31 - init Events
2023-08-11 16:41:53.802 | INFO     | __main__:initSysMenu:196 - initSysMenu
2023-08-11 16:41:53.836 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:53.905 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:53.938 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:53.972 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.008 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.045 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.083 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.125 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.161 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.198 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.231 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.266 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.301 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.338 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.372 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.406 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.436 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.471 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.505 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.539 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.570 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.599 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.626 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.656 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.688 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.722 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.765 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.800 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.835 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.865 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.898 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.930 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:54.964 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.005 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.034 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.064 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.098 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.135 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.170 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.201 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.234 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.266 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.298 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.334 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.372 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.408 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.443 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.481 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.516 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.556 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.592 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.627 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.667 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.701 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.736 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.775 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.812 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.850 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.885 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.914 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.954 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:55.992 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.032 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.071 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.104 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.135 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.174 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.209 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.257 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.316 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.351 | DEBUG    | __main__:run:32 - 
2023-08-11 16:41:56.387 | DEBUG    | __main__:run:32 - 
