2023-08-09 15:25:55.995 | INFO     | __main__:__init__:135 - all init start
2023-08-09 15:25:56.022 | INFO     | __main__:initTimerThread:167 - timer started
2023-08-09 15:25:56.219 | INFO     | petC:setMouseEvent:191 - setMouseEvent running--- slime
2023-08-09 15:25:56.223 | INFO     | petC:setMouseEvent:196 - 

2023-08-09 15:25:56.225 | INFO     | petC:initAI:448 - slime initAI running
2023-08-09 15:25:56.227 | INFO     | AI:__init__:57 - slime's AI init
2023-08-09 15:25:56.231 | INFO     | AI:__init__:58 - infos:
2023-08-09 15:25:56.234 | INFO     | AI:__init__:59 -     -id: slime_AI
2023-08-09 15:25:56.266 | INFO     | petC:hide:199 - slime hide
2023-08-09 15:25:56.306 | INFO     | petC:setMouseEvent:191 - setMouseEvent running--- red
2023-08-09 15:25:56.310 | INFO     | petC:setMouseEvent:196 - 

2023-08-09 15:25:56.313 | INFO     | petC:initAI:448 - red initAI running
2023-08-09 15:25:56.315 | INFO     | AI:__init__:57 - red's AI init
2023-08-09 15:25:56.317 | INFO     | AI:__init__:58 - infos:
2023-08-09 15:25:56.320 | INFO     | AI:__init__:59 -     -id: red_AI
2023-08-09 15:25:56.325 | INFO     | petC:hide:199 - red hide
2023-08-09 15:25:56.369 | INFO     | petC:setMouseEvent:191 - setMouseEvent running--- orange
2023-08-09 15:25:56.373 | INFO     | petC:setMouseEvent:196 - 

2023-08-09 15:25:56.387 | INFO     | petC:initAI:448 - orange initAI running
2023-08-09 15:25:56.393 | INFO     | AI:__init__:57 - orange's AI init
2023-08-09 15:25:56.396 | INFO     | AI:__init__:58 - infos:
2023-08-09 15:25:56.398 | INFO     | AI:__init__:59 -     -id: orange_AI
2023-08-09 15:25:56.402 | INFO     | petC:hide:199 - orange hide
2023-08-09 15:25:56.447 | INFO     | petC:setMouseEvent:191 - setMouseEvent running--- yellow
2023-08-09 15:25:56.454 | INFO     | petC:setMouseEvent:196 - 

2023-08-09 15:25:56.459 | INFO     | petC:initAI:448 - yellow initAI running
2023-08-09 15:25:56.462 | INFO     | AI:__init__:57 - yellow's AI init
2023-08-09 15:25:56.465 | INFO     | AI:__init__:58 - infos:
2023-08-09 15:25:56.475 | INFO     | AI:__init__:59 -     -id: yellow_AI
2023-08-09 15:25:56.480 | INFO     | petC:hide:199 - yellow hide
2023-08-09 15:25:56.525 | INFO     | petC:setMouseEvent:191 - setMouseEvent running--- green
2023-08-09 15:25:56.529 | INFO     | petC:setMouseEvent:196 - 

2023-08-09 15:25:56.536 | INFO     | petC:initAI:448 - green initAI running
2023-08-09 15:25:56.540 | INFO     | AI:__init__:57 - green's AI init
2023-08-09 15:25:56.546 | INFO     | AI:__init__:58 - infos:
2023-08-09 15:25:56.550 | INFO     | AI:__init__:59 -     -id: green_AI
2023-08-09 15:25:56.556 | INFO     | petC:hide:199 - green hide
2023-08-09 15:25:56.602 | INFO     | petC:setMouseEvent:191 - setMouseEvent running--- blue
2023-08-09 15:25:56.606 | INFO     | petC:setMouseEvent:196 - 

2023-08-09 15:25:56.612 | INFO     | petC:initAI:448 - blue initAI running
2023-08-09 15:25:56.615 | INFO     | AI:__init__:57 - blue's AI init
2023-08-09 15:25:56.618 | INFO     | AI:__init__:58 - infos:
2023-08-09 15:25:56.620 | INFO     | AI:__init__:59 -     -id: blue_AI
2023-08-09 15:25:56.629 | INFO     | petC:hide:199 - blue hide
2023-08-09 15:25:56.673 | INFO     | petC:setMouseEvent:191 - setMouseEvent running--- purple
2023-08-09 15:25:56.677 | INFO     | petC:setMouseEvent:196 - 

2023-08-09 15:25:56.681 | INFO     | petC:initAI:448 - purple initAI running
2023-08-09 15:25:56.686 | INFO     | AI:__init__:57 - purple's AI init
2023-08-09 15:25:56.691 | INFO     | AI:__init__:58 - infos:
2023-08-09 15:25:56.693 | INFO     | AI:__init__:59 -     -id: purple_AI
2023-08-09 15:25:56.698 | INFO     | petC:hide:199 - purple hide
2023-08-09 15:25:56.713 | INFO     | __main__:initMoveThread:161 - Move started
2023-08-09 15:25:56.743 | INFO     | __main__:initGenerator:154 - NLP started
2023-08-09 15:25:56.775 | INFO     | __main__:run:112 - move thread start
2023-08-09 15:25:56.776 | INFO     | __main__:initCtrlWindow:173 - init CtrlWindow
2023-08-09 15:25:57.983 | DEBUG    | __main__:run:124 - move thread running
2023-08-09 15:25:58.030 | INFO     | ctrlWindow:__init__:21 - <__main__.Main object at 0x00000122B760F880>
2023-08-09 15:25:58.043 | INFO     | ctrlWindow:initEvents:31 - init Events
2023-08-09 15:25:58.048 | INFO     | __main__:initSysMenu:187 - initSysMenu
2023-08-09 15:25:59.602 | INFO     | petC:show:205 - green show
2023-08-09 15:26:01.098 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:01.101 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:02.551 | WARNING  | AI:init:17 - generator [96minited[0m~~~~~~~~~~~~~~~~~~~~~
2023-08-09 15:26:03.540 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:03.543 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:04.781 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:04.785 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:05.387 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:05.393 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:07.815 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:07.819 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:09.251 | INFO     | petC:speak:437 - green speaking,text:{'text': ''}
2023-08-09 15:26:10.256 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:10.259 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:10.865 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:10.869 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:12.497 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:12.499 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:13.305 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:13.307 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:13.512 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:13.514 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:13.713 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:13.714 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:14.116 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:14.118 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:19.611 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:19.613 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:24.678 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:24.679 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:26.107 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:26.109 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:28.129 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:28.130 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:28.743 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:28.746 | WARNING  | petC:inRect:294 - in rect
2023-08-09 15:26:30.566 | DEBUG    | petC:getLogic:316 - standing still,stand
2023-08-09 15:26:30.569 | WARNING  | petC:inRect:294 - in rect
